"VIC_ESCOLARIDAD","VIC_EST_CIV","VIC_TRABAJA","AGR_TRABAJA","AGR_ESCOLARIDAD","AGR_EST_CIV"
22,3,1,1,29,3
29,3,2,2,29,3
26,2,2,1,25,3
10,3,2,1,26,3
23,3,2,1,23,3
29,3,2,2,29,3
45,1,1,1,10,3
10,1,2,2,10,3
29,1,2,2,10,3
44,1,2,1,26,3
29,3,2,1,49,3
33,3,2,1,26,3
46,3,2,2,26,3
99,3,2,1,99,3
46,3,1,1,99,3
10,3,1,1,26,3
29,9,9,2,29,3
23,NA,2,1,26,3
32,1,2,1,10,3
33,1,2,2,10,3
45,1,2,1,33,3
10,2,2,1,33,3
32,2,2,1,29,3
33,2,2,1,33,3
10,3,2,1,10,3
10,3,2,1,10,3
10,3,2,1,10,3
10,3,2,1,29,3
10,3,2,1,26,3
10,3,2,1,10,3
22,3,2,2,10,3
22,3,2,1,10,3
23,3,2,2,10,3
23,3,2,2,22,3
26,3,2,2,26,3
26,3,2,2,31,3
29,3,2,1,29,3
29,3,2,1,39,3
31,3,2,1,10,3
33,3,2,1,22,3
10,9,2,1,10,3
46,3,1,2,10,3
49,3,1,1,33,3
46,1,1,1,33,3
59,9,1,2,10,3
26,3,1,1,26,3
26,3,1,1,26,3
26,3,1,1,10,3
45,3,1,1,44,3
45,3,1,1,26,3
10,3,1,1,26,3
29,3,1,1,29,3
10,3,1,2,10,3
33,3,1,2,33,3
29,1,1,2,29,4
21,2,2,1,21,4
46,9,2,1,33,4
10,1,1,9,99,4
26,5,2,1,26,5
54,5,2,1,26,5
39,3,1,2,39,5
46,5,1,1,52,5
10,5,2,1,10,5
55,9,1,1,59,5
26,5,1,1,99,5
23,NA,2,2,44,5
10,5,2,1,32,5
10,4,2,1,10,5
23,5,2,2,33,5
26,5,2,1,33,5
26,5,2,1,46,5
33,5,2,1,46,5
39,5,2,1,29,5
46,5,1,1,46,5
26,5,1,1,31,5
10,5,1,2,10,5
10,1,2,2,10,9
10,3,2,1,29,9
49,3,2,1,49,9
99,3,2,9,99,9
23,9,2,1,23,9
29,9,2,1,99,9
49,9,2,1,59,9
99,9,2,9,99,9
55,9,1,1,99,9
55,1,1,9,59,9
99,9,1,9,99,9
39,9,1,1,29,9
99,9,1,1,99,9
29,9,1,9,29,9
99,9,9,9,99,9
49,9,1,1,49,9
26,9,2,9,10,9
29,3,2,1,29,9
22,9,2,1,22,9
55,9,1,1,55,9
49,3,1,1,49,9
59,9,1,1,59,9
39,2,2,1,29,9
29,9,2,1,29,9
29,9,1,1,39,9
99,9,2,1,26,9
46,9,2,1,26,9
49,9,2,9,59,9
49,1,2,9,49,9
59,9,1,1,55,9
29,1,2,1,29,9
45,1,2,2,23,9
49,1,2,1,39,9
59,1,2,2,23,9
10,2,2,9,99,9
21,2,2,2,10,9
26,2,2,2,23,9
29,2,2,2,10,9
29,2,2,1,29,9
29,2,2,1,99,9
45,2,2,1,45,9
45,2,2,2,45,9
49,5,2,1,29,9
10,9,2,1,99,9
10,9,2,1,10,9
10,9,2,1,22,9
10,9,2,1,26,9
10,9,2,1,10,9
10,9,2,1,10,9
10,9,2,1,29,9
10,9,2,1,29,9
10,9,2,2,46,9
10,9,2,2,99,9
10,9,2,1,10,9
10,9,2,1,46,9
10,9,2,2,23,9
10,9,2,1,10,9
10,9,2,2,10,9
10,9,2,1,29,9
22,9,2,1,22,9
23,9,2,1,21,9
26,9,2,1,26,9
26,9,2,1,26,9
29,9,2,2,99,9
29,9,2,9,29,9
29,9,2,2,21,9
29,9,2,1,29,9
29,9,2,2,10,9
29,9,2,1,29,9
29,9,2,1,29,9
29,9,2,2,29,9
29,9,2,1,49,9
33,9,2,1,22,9
39,9,2,1,99,9
39,9,2,1,39,9
46,9,2,1,26,9
46,9,2,1,10,9
49,9,2,1,49,9
99,9,2,1,10,9
99,9,2,2,99,9
99,9,2,1,99,9
56,9,1,1,46,9
49,1,1,1,39,9
10,9,1,1,39,9
49,9,1,1,49,9
99,1,1,9,99,9
49,9,1,2,21,9
44,9,1,1,44,9
26,2,1,9,22,9
49,2,1,1,49,9
23,9,1,2,10,9
29,9,1,2,10,9
31,9,1,2,10,9
49,9,1,2,49,9
29,9,1,1,29,9
26,1,1,1,33,9
29,9,1,1,29,9
29,2,1,1,29,9
10,9,1,2,29,9
10,9,1,1,10,9
24,9,1,2,44,9
10,1,1,2,10,9
49,1,9,9,29,9
99,5,1,9,99,9
29,9,9,9,99,9
29,9,1,1,21,9
49,9,9,9,29,9
22,9,1,1,10,9
22,2,1,2,10,9
23,1,2,1,23,9
10,9,2,1,10,9
29,2,1,9,99,9
33,2,2,2,26,9
59,9,2,1,55,9
33,1,1,1,33,9
26,9,1,2,10,9
46,9,1,2,26,9
10,2,2,9,99,9
10,2,2,2,26,9
29,3,2,2,10,9
10,9,2,1,10,9
10,9,2,9,99,9
10,9,2,1,10,9
24,9,2,1,23,9
26,9,2,1,26,9
59,9,1,2,59,9
33,9,1,2,33,9
33,9,1,2,33,9
22,2,2,1,24,9
26,2,2,2,45,9
26,2,2,1,26,9
21,3,2,2,10,9
46,3,2,1,26,9
10,9,2,1,10,9
10,9,2,2,10,9
10,9,2,1,99,9
10,9,2,1,23,9
10,9,2,1,21,9
10,9,2,1,10,9
10,9,2,2,10,9
10,9,2,2,99,9
21,9,2,2,10,9
25,9,2,1,33,9
26,9,2,2,33,9
26,9,2,2,26,9
26,9,2,2,26,9
26,9,2,1,22,9
99,9,2,9,49,9
46,9,1,1,46,9
45,1,1,1,51,9
33,9,1,1,33,9
26,9,1,2,22,9
33,9,1,1,33,9
23,9,1,2,33,9
21,1,1,2,10,9
45,9,1,2,29,9
46,3,1,2,23,9
22,9,1,1,99,9
10,3,1,2,10,9
26,9,1,2,26,9
26,9,1,1,26,9
99,2,2,1,99,1
29,2,2,2,29,1
59,4,2,1,59,1
21,5,1,2,99,1
33,1,1,2,26,1
10,9,2,2,10,1
33,1,2,2,26,1
26,1,1,1,26,1
29,1,2,2,29,1
32,1,2,2,29,1
39,1,2,1,29,1
39,1,2,2,39,1
45,1,2,1,45,1
29,2,2,1,49,1
39,2,1,1,10,1
10,1,1,2,22,1
29,1,2,2,29,1
99,1,2,9,99,1
10,4,2,1,10,1
22,2,1,2,10,1
26,1,1,1,44,1
23,1,2,1,22,1
29,1,2,1,29,1
25,2,2,2,31,1
33,2,2,2,46,1
10,1,1,2,23,1
10,2,2,2,10,2
29,2,2,1,10,2
29,2,2,1,39,2
39,2,2,9,39,2
29,2,1,1,29,2
49,2,1,9,49,2
29,3,1,1,10,2
46,9,9,1,26,2
26,2,2,1,33,2
55,9,1,1,99,2
22,2,2,1,22,2
26,2,2,1,25,2
59,1,1,1,29,2
59,2,1,1,49,2
99,2,1,1,29,2
39,2,1,1,49,2
59,2,1,1,59,2
49,2,2,1,39,2
49,2,2,1,59,2
22,2,2,1,23,2
55,1,1,1,55,2
21,2,1,1,26,2
59,2,1,1,59,2
39,2,1,1,49,2
10,2,2,1,10,2
49,2,1,2,10,2
59,2,1,1,59,2
29,2,1,1,99,2
26,2,2,1,46,2
26,2,2,1,26,2
10,2,2,1,10,2
49,1,2,1,29,2
29,2,2,1,29,2
99,2,1,1,99,2
26,1,2,1,26,2
26,3,1,1,45,2
26,1,2,2,26,2
49,1,2,1,99,2
10,2,2,2,29,2
10,2,2,1,10,2
10,2,2,2,10,2
10,2,2,1,10,2
10,2,2,1,99,2
10,2,2,1,49,2
10,2,2,1,29,2
10,2,2,1,10,2
24,2,2,1,26,2
26,2,2,1,26,2
26,2,2,1,33,2
26,2,2,9,26,2
26,2,2,1,33,2
29,2,2,2,10,2
29,2,2,1,29,2
33,2,2,2,33,2
39,2,2,1,49,2
46,2,2,2,26,2
49,2,2,1,59,2
59,2,2,1,29,2
99,2,2,2,39,2
26,3,2,1,33,2
10,4,2,1,10,2
39,4,2,1,59,2
10,9,2,2,10,2
26,9,2,1,10,2
59,9,2,1,29,2
59,9,1,1,55,2
59,2,1,1,59,2
59,2,1,2,49,2
49,2,1,2,49,2
49,3,1,1,59,2
49,2,1,1,59,2
49,2,1,1,39,2
24,2,1,1,22,2
55,2,1,1,21,2
29,2,1,2,39,2
39,1,1,2,39,2
46,2,1,1,46,2
99,2,1,1,23,2
45,2,1,2,46,2
49,2,1,1,99,2
59,2,1,1,49,2
59,2,1,1,49,2
59,2,9,1,59,2
26,2,1,1,26,2
59,2,2,2,49,2
10,2,2,1,29,2
24,1,2,2,10,2
10,2,2,1,24,2
21,2,2,1,21,2
23,2,2,1,26,2
49,2,1,1,59,2
26,2,1,1,33,2
49,1,2,2,39,2
10,2,2,1,22,2
26,2,2,1,26,2
29,2,2,1,29,2
10,3,2,1,26,2
45,1,1,1,44,2
49,2,1,2,10,2
22,2,1,1,26,2
49,1,2,1,29,2
51,1,2,1,10,2
10,2,2,1,10,2
10,2,2,1,10,2
10,2,2,1,26,2
10,2,2,2,10,2
21,2,2,1,33,2
21,2,2,1,21,2
22,2,2,1,23,2
23,2,2,1,22,2
25,2,2,1,26,2
26,2,2,1,33,2
26,2,2,1,99,2
26,2,2,1,32,2
26,2,2,1,26,2
33,2,2,1,49,2
33,2,2,1,26,2
33,2,2,1,26,2
44,2,2,1,22,2
46,2,2,1,46,2
46,2,2,1,46,2
49,2,2,1,39,2
10,3,2,1,33,2
21,9,2,2,10,2
45,9,2,2,26,2
51,1,1,1,46,2
10,2,1,1,10,2
32,2,1,2,26,2
33,2,1,2,29,2
33,2,1,1,23,2
29,2,1,1,10,2
23,2,1,2,23,2
26,2,1,1,26,2
10,3,1,2,10,2
26,2,1,1,26,2
46,2,1,2,26,2
49,3,2,1,10,3
99,3,2,1,99,3
49,1,1,1,49,3
59,3,1,1,29,3
26,3,2,1,26,3
29,3,2,1,29,3
46,1,2,1,46,3
22,3,1,1,22,3
10,3,2,1,10,3
10,3,2,1,10,3
10,3,2,1,29,3
26,3,2,1,29,3
29,3,2,1,29,3
29,3,2,1,10,3
29,3,2,1,29,3
29,3,2,1,29,3
29,3,2,1,39,3
49,3,2,1,49,3
49,3,2,1,49,3
99,3,2,1,99,3
49,2,2,1,39,3
39,3,2,1,29,3
46,3,1,1,59,3
45,1,2,2,10,3
26,2,2,2,26,3
10,3,2,1,39,3
10,3,2,1,46,3
10,3,2,1,10,3
10,3,2,1,10,3
23,3,2,2,26,3
26,3,2,1,26,3
32,3,2,2,26,3
46,3,2,1,44,3
46,3,2,1,26,3
46,3,1,1,46,3
29,1,1,1,10,3
21,3,1,1,23,3
25,3,1,2,25,3
26,5,2,2,23,5
46,2,2,1,46,5
10,5,2,2,33,5
49,9,1,2,10,5
99,NA,2,1,99,9
99,1,2,9,99,9
32,2,2,1,99,9
29,9,2,9,99,9
99,9,2,9,99,9
49,9,1,1,39,9
49,9,1,1,49,9
99,9,1,9,99,9
99,9,9,9,99,9
26,9,1,1,33,9
44,9,1,1,44,9
39,9,2,1,49,9
32,9,1,1,10,9
49,9,2,2,59,9
49,9,2,1,39,9
59,9,2,1,49,9
49,9,1,2,39,9
26,1,2,2,26,9
10,9,2,1,10,9
10,9,2,1,10,9
10,9,2,1,29,9
10,9,2,1,22,9
10,9,2,1,10,9
21,9,2,1,21,9
22,9,2,1,45,9
26,9,2,1,26,9
26,9,2,1,26,9
29,9,2,1,29,9
29,9,2,1,29,9
29,9,2,1,29,9
29,9,2,1,29,9
29,9,2,1,29,9
33,9,2,1,33,9
33,9,2,1,55,9
44,9,2,1,45,9
46,9,2,1,33,9
46,9,2,1,46,9
49,9,2,1,39,9
49,9,1,9,49,9
59,9,1,1,59,9
99,9,1,1,99,9
10,9,1,1,21,9
29,9,1,1,29,9
31,9,1,1,21,9
39,9,1,2,29,9
46,9,1,1,32,9
39,1,1,1,10,9
39,2,1,1,29,9
59,2,1,1,59,9
29,9,1,1,39,9
26,1,1,1,46,9
29,9,1,1,49,9
33,9,1,1,99,9
10,9,1,1,26,9
99,9,1,1,29,9
44,2,1,2,29,9
39,9,1,2,29,9
59,9,1,1,59,9
49,2,1,9,99,9
10,9,2,1,10,9
10,9,2,1,10,9
59,9,1,1,49,9
49,9,1,9,99,9
99,9,1,9,99,9
32,1,2,1,46,9
46,2,2,2,33,9
46,9,2,1,26,9
26,1,1,1,23,9
45,1,2,1,23,9
10,2,2,1,26,9
10,9,2,1,29,9
22,9,2,1,26,9
23,9,2,2,45,9
26,9,2,1,26,9
26,9,2,2,45,9
26,9,2,1,23,9
26,9,2,1,26,9
29,9,2,1,49,9
29,9,2,1,10,9
39,9,2,2,29,9
99,9,2,1,22,9
59,9,1,2,46,9
49,9,1,1,49,9
26,9,1,1,26,9
46,1,1,2,33,9
29,2,2,1,39,1
29,2,1,1,99,1
99,1,1,1,99,1
44,2,1,1,44,1
31,1,2,2,25,1
59,1,1,9,45,1
59,2,1,1,55,1
59,2,1,2,49,1
10,1,2,1,10,1
10,1,2,2,33,1
23,1,2,1,24,1
26,1,2,2,26,1
99,1,2,1,10,1
10,2,2,2,10,1
10,3,2,1,26,1
44,4,2,1,44,1
10,1,1,2,10,1
10,2,1,1,29,1
49,2,1,2,10,1
26,1,2,2,32,1
46,2,2,2,46,1
99,1,2,1,99,1
26,1,1,1,46,1
29,1,2,1,10,1
49,1,1,1,49,1
49,1,1,2,10,1
10,1,2,1,26,1
44,1,2,9,21,1
26,2,2,2,29,1
45,1,1,1,33,1
10,1,1,1,21,1
26,2,2,1,26,2
26,2,2,1,46,2
26,2,2,1,39,2
39,2,2,1,39,2
99,2,2,2,29,2
10,2,1,1,29,2
26,2,1,1,99,2
46,2,1,2,44,2
21,2,1,2,23,2
26,2,1,1,33,2
99,2,9,9,99,2
49,2,2,1,59,2
55,2,1,2,59,2
33,2,2,1,26,2
22,2,2,1,24,2
22,2,2,1,10,2
23,2,2,1,10,2
59,2,2,1,59,2
21,2,1,1,49,2
49,2,1,1,49,2
39,9,1,1,49,2
49,2,1,2,99,2
26,2,2,1,26,2
33,3,1,1,99,2
59,2,1,1,59,2
10,2,2,1,26,2
10,2,2,2,46,2
46,2,1,1,33,2
99,9,1,1,99,2
29,2,1,1,29,2
59,2,1,1,59,2
46,2,2,2,26,2
55,2,1,1,59,2
49,2,1,1,49,2
39,2,1,1,39,2
26,2,2,2,29,2
99,2,1,1,99,2
26,2,1,2,26,2
57,2,1,1,33,2
55,2,1,1,99,2
39,1,2,1,10,2
45,1,2,1,45,2
49,1,2,1,39,2
49,1,2,2,10,2
10,2,2,1,10,2
10,2,2,1,10,2
10,2,2,1,26,2
10,2,2,1,39,2
10,2,2,1,24,2
10,2,2,1,10,2
10,2,2,1,23,2
10,2,2,1,10,2
22,2,2,2,22,2
22,2,2,1,39,2
22,2,2,1,10,2
23,2,2,1,99,2
23,2,2,1,26,2
24,2,2,1,31,2
26,2,2,2,10,2
26,2,2,2,26,2
26,2,2,1,10,2
29,2,2,1,29,2
29,2,2,1,10,2
29,2,2,9,10,2
29,2,2,1,29,2
29,2,2,1,29,2
29,2,2,2,29,2
29,2,2,1,29,2
33,2,2,2,46,2
33,2,2,1,23,2
39,2,2,1,10,2
46,2,2,9,46,2
46,2,2,1,46,2
46,2,2,2,33,2
46,2,2,2,22,2
49,2,2,1,29,2
49,2,2,2,29,2
49,2,2,1,99,2
49,2,2,1,49,2
59,2,2,1,29,2
26,3,2,2,23,2
10,9,2,1,39,2
29,9,2,9,39,2
46,2,1,1,46,2
49,2,1,2,49,2
59,2,1,9,99,2
59,2,1,9,99,2
59,2,1,1,39,2
49,2,1,2,49,2
10,2,1,1,22,2
29,1,1,1,10,2
49,1,1,2,49,2
21,2,1,1,25,2
26,2,1,1,10,2
33,2,1,1,26,2
39,2,1,1,39,2
49,2,1,2,39,2
29,2,1,9,29,2
10,2,1,1,10,2
39,1,1,2,10,2
29,2,1,2,29,2
29,9,1,1,39,2
26,2,1,1,26,2
99,2,1,1,29,2
51,2,1,2,33,2
44,2,1,1,44,2
49,2,9,1,99,2
26,2,2,1,26,2
29,2,2,9,29,2
29,2,1,1,29,2
46,2,1,1,23,2
29,2,2,1,99,2
33,2,2,1,23,2
99,2,2,1,99,2
33,2,1,1,33,2
29,2,1,9,99,2
25,1,2,1,24,2
10,2,2,1,10,2
10,2,2,2,22,2
21,2,2,1,24,2
26,2,2,1,26,2
22,2,1,1,26,2
29,2,1,1,29,2
29,2,1,1,29,2
45,2,1,2,26,2
22,1,2,1,10,2
10,2,2,1,25,2
10,2,2,1,23,2
10,2,2,1,10,2
10,2,2,1,22,2
10,2,2,1,33,2
10,2,2,2,26,2
26,2,2,1,26,2
26,2,2,1,26,2
29,2,2,1,99,2
29,2,2,1,29,2
29,2,2,2,29,2
10,3,2,2,10,2
22,3,2,1,26,2
46,9,2,1,26,2
56,1,1,1,33,2
33,2,1,1,33,2
33,2,1,1,49,2
33,2,1,1,49,2
10,1,2,1,29,2
10,1,2,1,26,2
29,1,2,2,10,2
32,1,2,2,26,2
46,1,2,1,23,2
10,2,2,1,22,2
10,2,2,1,22,2
10,2,2,1,46,2
10,2,2,1,23,2
10,2,2,1,10,2
23,2,2,1,26,2
23,2,2,1,10,2
23,2,2,1,33,2
23,2,2,1,26,2
24,2,2,1,26,2
25,2,2,1,23,2
26,2,2,1,26,2
26,2,2,1,10,2
26,2,2,2,33,2
26,2,2,1,25,2
26,2,2,1,26,2
26,2,2,1,10,2
26,2,2,1,10,2
26,2,2,2,10,2
29,2,2,1,29,2
33,2,2,1,26,2
33,2,2,1,46,2
33,2,2,1,33,2
33,2,2,1,10,2
45,2,2,1,26,2
45,2,2,2,33,2
46,2,2,1,26,2
46,2,2,1,59,2
46,2,2,1,26,2
49,2,2,1,24,2
49,2,2,1,49,2
56,2,2,1,26,2
99,2,2,9,26,2
26,3,2,2,10,2
26,3,2,1,10,2
26,3,2,1,10,2
32,3,2,2,10,2
10,9,2,2,10,2
24,9,2,2,26,2
45,9,2,1,45,2
46,2,1,1,46,2
56,2,1,2,45,2
59,1,1,2,49,2
45,2,1,1,26,2
46,2,1,1,46,2
46,2,1,1,45,2
49,3,1,2,29,2
39,1,1,1,49,2
46,1,1,1,23,2
21,2,1,1,21,2
26,2,1,1,26,2
32,2,1,2,26,2
33,2,1,1,26,2
49,2,1,2,29,2
26,3,1,1,99,2
33,3,1,2,10,2
32,9,1,1,24,2
26,1,1,1,26,2
33,1,1,2,10,2
22,2,1,2,10,2
39,2,1,2,10,2
26,4,1,2,10,2
23,1,1,2,10,2
25,2,1,2,21,2
25,1,1,1,10,2
22,2,1,2,22,2
10,2,1,2,10,2
10,9,1,1,23,2
29,3,1,1,29,3
21,3,2,1,32,3
10,9,2,1,10,3
49,4,1,1,49,3
39,2,2,1,39,3
10,2,1,2,10,3
46,1,1,1,56,3
49,1,2,1,49,3
31,2,2,1,46,3
99,2,2,1,26,3
10,3,2,1,29,3
10,3,2,1,10,3
10,3,2,1,49,3
10,3,2,1,10,3
10,3,2,1,29,3
10,3,2,1,10,3
10,3,2,1,10,3
39,3,2,1,39,3
39,3,2,1,29,3
49,3,1,2,29,3
22,3,1,1,25,3
21,3,1,2,22,3
49,1,1,2,10,3
26,2,1,1,24,3
49,3,1,2,49,3
39,1,1,1,10,3
33,2,2,2,10,3
33,1,1,1,23,3
29,3,1,1,39,3
10,3,2,1,23,3
29,3,2,1,29,3
45,3,2,2,10,3
44,1,1,1,21,3
29,2,1,1,29,3
56,2,2,2,26,3
10,3,2,2,10,3
10,3,2,1,23,3
10,3,2,1,10,3
10,3,2,1,23,3
21,3,2,1,21,3
23,3,2,1,10,3
23,3,2,9,33,3
26,3,2,1,26,3
26,3,2,2,24,3
26,3,2,1,26,3
26,3,2,1,33,3
33,3,2,1,10,3
33,3,1,1,31,3
26,3,1,1,26,3
33,3,1,1,46,3
10,3,1,1,10,3
49,9,1,1,49,4
99,2,2,9,99,5
26,5,1,1,26,5
49,5,1,1,49,5
59,5,1,1,59,5
46,5,1,1,46,5
29,1,2,1,29,5
26,5,2,1,26,5
45,4,1,1,10,5
26,5,1,2,26,5
22,5,2,1,26,5
32,1,1,1,49,5
23,5,9,1,23,5
29,2,1,2,29,9
23,9,2,1,10,9
23,9,1,1,23,9
21,9,1,1,31,9
10,9,2,1,21,9
10,9,2,1,10,9
21,9,2,1,21,9
99,9,2,1,99,9
49,9,1,1,49,9
49,9,2,1,49,9
10,1,2,1,10,9
10,2,2,2,29,9
26,2,2,1,26,9
29,2,2,2,99,9
39,2,2,2,49,9
49,2,2,1,39,9
10,9,2,2,32,9
10,9,2,1,10,9
10,9,2,1,10,9
26,9,2,1,33,9
26,9,2,2,23,9
26,9,2,1,33,9
26,9,2,1,26,9
29,9,2,1,29,9
29,9,2,1,49,9
31,9,2,1,10,9
33,9,2,1,49,9
49,9,2,1,39,9
49,9,2,1,59,9
49,9,2,2,49,9
49,9,2,1,49,9
49,9,2,1,49,9
49,9,2,2,49,9
49,9,2,1,49,9
59,9,2,1,49,9
55,1,1,1,46,9
59,9,1,1,49,9
29,9,1,1,49,9
49,9,1,1,49,9
29,9,1,1,29,9
39,9,1,2,39,9
29,9,1,2,49,9
39,2,1,1,29,9
29,9,1,1,99,9
39,9,1,1,29,9
10,9,1,1,29,9
99,9,9,9,99,9
29,9,2,2,10,9
45,9,2,2,45,9
10,9,2,2,10,9
39,9,2,2,39,9
39,9,1,1,10,9
59,9,1,1,59,9
10,9,2,1,10,9
29,9,2,9,99,9
49,2,1,2,49,9
46,9,1,2,23,9
55,9,1,1,46,9
31,1,2,2,10,9
10,2,2,2,29,9
10,9,2,1,10,9
10,9,2,1,10,9
10,9,2,1,33,9
10,9,2,1,26,9
23,9,2,1,22,9
26,9,2,1,26,9
26,9,2,1,26,9
26,9,2,1,25,9
26,9,2,1,26,9
26,9,2,1,33,9
26,9,2,1,26,9
29,9,2,2,29,9
46,9,1,1,33,9
45,9,1,1,46,9
45,9,1,1,46,9
46,2,1,2,10,9
26,2,1,2,25,9
49,9,1,2,49,9
24,9,1,2,33,9
33,9,1,1,33,9
10,1,2,2,10,1
29,9,2,9,99,1
55,1,1,2,59,1
99,1,1,1,44,1
23,1,2,2,46,1
46,2,1,1,46,1
29,2,2,1,49,1
39,1,2,1,39,1
59,2,1,1,59,1
29,1,2,2,99,1
29,1,2,2,10,1
33,1,2,1,26,1
39,1,2,2,49,1
39,1,2,1,29,1
26,2,2,2,33,1
39,9,1,1,39,1
26,1,1,1,26,1
29,2,1,1,29,1
99,2,1,1,29,1
10,1,2,1,10,1
99,2,1,1,99,1
44,2,2,1,22,1
49,2,2,2,46,1
46,5,1,2,26,1
10,1,2,1,10,1
26,1,2,1,45,1
26,1,2,2,10,1
10,2,2,1,10,1
10,2,2,1,25,1
24,2,2,2,26,1
26,2,2,2,26,1
23,3,2,2,24,1
26,2,1,1,33,1
10,1,1,1,29,1
26,2,2,1,10,2
29,2,2,1,29,2
99,2,2,9,99,2
99,4,2,2,99,2
46,2,1,1,49,2
49,2,1,2,49,2
49,2,1,1,49,2
33,2,1,1,33,2
49,1,1,1,10,2
49,2,9,9,49,2
99,4,9,9,99,2
33,1,2,1,22,2
46,2,1,1,33,2
23,2,2,1,23,2
24,2,2,1,25,2
46,2,2,1,46,2
26,2,1,1,32,2
29,2,1,1,29,2
10,2,2,1,23,2
22,2,2,2,21,2
99,2,2,1,23,2
22,2,1,2,26,2
59,1,1,1,45,2
49,9,1,1,39,2
10,2,1,1,26,2
29,2,1,1,29,2
29,2,2,2,10,2
45,2,2,1,55,2
10,2,2,1,26,2
26,2,1,1,26,2
26,1,2,1,46,2
44,1,2,2,39,2
10,2,2,1,10,2
10,2,2,1,10,2
10,2,2,1,10,2
10,2,2,1,10,2
10,2,2,1,10,2
10,2,2,1,23,2
10,2,2,1,21,2
10,2,2,1,26,2
10,2,2,1,22,2
10,2,2,1,10,2
21,2,2,1,24,2
23,2,2,1,26,2
26,2,2,2,26,2
29,2,2,1,29,2
29,2,2,2,29,2
29,2,2,2,39,2
31,2,2,1,10,2
33,2,2,1,26,2
39,2,2,2,10,2
45,2,2,1,33,2
45,2,2,2,49,2
45,2,2,1,26,2
46,2,2,1,33,2
49,2,2,1,49,2
49,2,2,1,49,2
99,2,2,9,99,2
99,2,2,1,49,2
99,2,2,2,10,2
99,2,2,9,99,2
10,5,2,1,99,2
26,9,2,1,26,2
46,9,2,1,23,2
46,9,1,2,26,2
49,2,1,1,49,2
51,2,1,1,55,2
39,2,1,1,39,2
44,2,1,1,44,2
49,2,1,1,59,2
26,9,1,2,26,2
39,1,1,2,29,2
26,9,1,1,33,2
29,2,1,1,29,2
23,2,1,2,26,2
39,2,1,1,29,2
39,2,1,1,39,2
10,2,1,1,45,2
23,2,2,1,26,2
29,1,2,2,99,2
46,3,1,1,26,2
10,2,2,1,10,2
26,2,2,2,26,2
44,2,1,1,55,2
10,2,2,9,99,2
26,2,2,1,22,2
26,9,2,1,25,2
33,3,1,2,10,2
23,1,2,2,10,2
10,2,2,2,26,2
10,2,2,1,23,2
10,2,2,1,21,2
21,2,2,1,24,2
24,2,2,1,21,2
29,2,2,1,29,2
33,2,2,2,10,2
55,2,1,2,99,2
51,1,1,1,99,2
22,2,1,1,26,2
29,2,1,1,39,2
24,1,1,1,23,2
10,9,1,1,26,2
29,2,1,2,29,2
21,2,1,1,22,2
33,2,1,1,10,2
10,1,2,2,10,2
45,1,2,1,44,2
46,1,2,1,10,2
10,2,2,2,10,2
10,2,2,1,10,2
10,2,2,1,24,2
10,2,2,1,39,2
10,2,2,1,26,2
10,2,2,1,26,2
10,2,2,1,31,2
10,2,2,1,10,2
10,2,2,1,33,2
10,2,2,1,10,2
21,2,2,1,10,2
21,2,2,1,22,2
23,2,2,1,26,2
23,2,2,2,22,2
24,2,2,1,25,2
26,2,2,1,26,2
26,2,2,1,10,2
26,2,2,1,26,2
33,2,2,1,25,2
45,2,2,1,45,2
46,2,2,2,46,2
59,2,2,9,49,2
10,9,2,2,26,2
46,1,1,1,26,2
46,2,1,1,99,2
49,2,1,1,45,2
46,2,1,1,26,2
46,1,1,1,26,2
46,2,1,1,99,2
33,3,1,1,10,2
22,2,1,1,26,2
26,2,1,1,26,2
29,2,1,1,29,2
45,2,1,2,55,2
25,2,1,2,22,2
22,2,1,2,23,2
29,2,1,2,29,2
10,9,1,1,39,2
22,3,2,1,10,3
39,3,2,1,49,3
26,3,2,1,26,3
10,1,2,1,26,3
10,3,2,1,26,3
10,3,2,2,10,3
26,3,2,1,26,3
29,3,2,2,10,3
39,3,2,1,39,3
39,3,2,1,49,3
49,3,2,9,49,3
39,1,1,2,10,3
99,3,2,1,99,3
10,3,2,1,32,3
10,3,2,1,32,3
26,3,2,1,26,3
49,3,2,1,59,3
10,3,2,1,10,3
10,3,2,2,33,3
10,3,2,1,26,3
22,3,2,1,10,3
26,3,2,2,26,3
26,3,2,1,23,3
26,3,2,1,10,3
26,3,2,1,46,3
26,3,2,1,26,3
29,3,2,1,99,3
49,3,2,1,49,3
99,3,2,9,10,3
33,4,2,2,44,3
45,3,1,1,33,3
22,3,1,1,10,3
44,3,1,2,44,3
49,2,1,1,33,4
99,5,2,9,99,5
49,5,1,1,29,5
10,5,2,1,26,5
10,5,2,1,22,5
99,5,2,9,99,5
10,5,1,1,26,5
10,5,2,1,26,5
26,5,2,1,26,5
26,5,1,2,10,5
99,2,2,9,99,9
10,9,2,1,39,9
49,9,2,2,29,9
99,9,2,9,99,9
49,1,1,1,99,9
99,2,1,1,99,9
49,9,9,9,99,9
59,9,1,1,59,9
10,2,1,2,10,9
10,9,2,1,10,9
49,9,1,1,49,9
10,9,1,1,24,9
23,9,1,1,10,9
49,2,1,1,55,9
21,1,2,2,99,9
44,1,2,2,99,9
99,1,2,9,99,9
29,2,2,1,29,9
29,2,2,2,49,9
